,i,g,year,omegaland,omegasupply,omegalabor,omegaestablish,omegacash,omeganoncash,omegatotal,xwater,p,y,xland,omegawater,sigma,theta,pc,pimarginal,price_yield_correction_param,alphaland,alphawater,alphasupply,alphalabor,rho,lambdaland,lambdacrop,betaland,betawater,betasupply,betalabor,tau,gamma,delta
5,VINE,DAP124,2015.5,1664.0,1075.0,1662.0,1241.0,3476.0,2220.0,5695.0,2.642979671,602.5043999999999,7.803333333333334,35.70913507666666,10.0,0.17,0.11,627.7515763363998,466.4890392051666,0.9088033148460902,1,2.642979671,1,1,-4.88235294117647,64.7333159780333,406.39168799034,0.26984734974318497,0.38423744862956744,0.13586366158176508,0.21005154004548235,7.073415513887553,0.2545821698394858,0.9450693294058786
0,ALFAL,DAP125,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.518898177,190.64985000000001,6.8,454.9732065249999,10.0,0.17,0.51,230.0659735518265,166.26089137387504,0.9030179428178875,1,4.518898177,1,1,-4.88235294117647,23.1559639173282,140.103674465092,0.009835172241064201,0.9791385980422784,0.007236392354518643,0.0037898373621387963,3.0966011333294263,0.004309669856608906,23392.07077465794
1,ALPIS,DAP125,2015.5,1092.0,1642.0,760.0,390.0,2820.0,1314.0,4133.0,4.11828565,6211.928204999999,1.0375,192.0428096425,10.0,0.17,0.11,6211.928204999999,2973.3072625999994,0.5918889706591945,1,4.11828565,1,1,-4.88235294117647,23.1559639173282,2886.53669227017,0.0838815569920718,0.8657688741615008,0.034418814340480525,0.01593075450594714,0.6885347483821328,0.04733793005753457,9.525829697839077
2,CORN,DAP125,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,1.753440519,165.2125,5.0275,343.79974307500004,10.0,0.17,0.64,303.528790079919,72.52672025950005,0.9523809523809523,1,1.753440519,1,1,-4.88235294117647,23.1559639173282,52.3006230194648,0.4231691231911231,0.1527949156817631,0.3330507615210313,0.09098519960608274,4.871141735103349,0.004544796880953864,34750.30556542845
3,CUCUR,DAP125,2015.5,624.0,3340.0,3581.0,0.0,7603.0,145.0,7748.0,1.87691774,318.12612,60.19,55.76364262,10.0,0.17,0.05,318.12612,11584.241985400002,0.3950159164359895,1,1.87691774,1,1,-4.88235294117647,23.1559639173282,11561.0860214827,0.6249349960259651,0.020781798196476506,0.17097325636426014,0.18330994941329806,59.943696302063714,0.3586566275142662,7.015920036445683e-05
4,DRYBN,DAP125,2015.5,299.0,519.0,358.0,0.0,1194.0,36.0,1230.0,1.674020311,1382.71133,1.34,35.43133376,10.0,0.17,0.17,1382.71133,660.0929790900002,0.6437385807683857,1,1.674020311,1,1,-4.88235294117647,23.1559639173282,636.937015172672,0.46940239174467946,0.101373428186066,0.2540106607251346,0.1752135193441198,1.3134219230912039,0.16602121108456036,16.107335742349584
5,GRAIN,DAP125,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,0.4057687370000001,182.1822275,3.1274999999999995,101.15010574499999,10.0,0.17,0.38,260.6891718071553,38.752884368500105,0.9523809523809523,1,0.4057687370000001,1,1,-4.88235294117647,23.1559639173282,17.0917335395498,0.4403412716371259,6.11753306781347e-05,0.39319739959751204,0.16640015343468376,3.1306584245820255,0.026016571391459017,988.1870552587275
6,OTHDEC,DAP125,2015.5,1450.0,1648.0,1927.0,536.0,4047.0,1746.0,5793.0,3.39464294,2283.74,2.18,236.144219,10.0,0.17,0.11,2436.648509573394,252.94732147000013,0.9523809523809523,1,3.39464294,1,1,-4.88235294117647,23.1559639173282,229.791357552672,0.0918968664830179,0.7151838966534496,0.08893172093737102,0.10398751592616137,1.687761520758488,0.038497275645393174,4.984706171461639
7,OTHTRK,DAP125,2015.5,617.0,5261.0,514.0,0.0,6015.0,822.0,6836.0,2.644513353,3560.4290866666665,2.2399999999999998,105.05344756,10.0,0.17,0.19000000000000003,3777.6679036259557,2122.1144875054997,0.7957760908943201,1,2.644513353,1,1,-4.88235294117647,23.1559639173282,2020.37500667481,0.23162964121030868,0.2655905780710264,0.45803020369885666,0.044749577019808466,2.104107918612363,0.05009981125779668,275.0247622975916
8,PASTR,DAP125,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.740845087,106.387,3.3550000000000004,77.57207991,10.0,0.17,0.51,135.78671081589513,21.620422543500013,0.9523809523809523,1,4.740845087,1,1,-4.88235294117647,23.1559639173282,0.0,0.002824193233520449,0.9957013400161714,0.0014639348449485485,1.0531905359342075e-05,1.1239014784188346,0.025276933608076698,1493.1562791463382
9,PRTOM,DAP125,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,1.920779583,79.72488,46.97333333333333,127.36672311,10.0,0.17,0.28,79.72488,788.5278963033326,0.7893300643449873,1,1.920779583,1,1,-4.88235294117647,23.1559639173282,774.579603452671,0.3292294900458374,0.11097310970318382,0.37892509445803674,0.18087230579294195,45.90347604291971,0.028040515483342653,1383.4330463280578
10,SAFLR,DAP125,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.09224135,487.2584599999999,1.4849999999999999,79.19217387500001,10.0,0.17,0.34,487.2584599999999,357.4904372999999,0.5159532424346379,1,1.09224135,1,1,-4.88235294117647,23.1559639173282,331.500435682672,0.6548081697561462,0.02303573640410487,0.2632083830520503,0.058947710787698775,1.482539853150771,0.037139736500107975,679.1099148437428
0,CORN,DAP126,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,1.868750157,153.55,5.1433333333333335,4469.085489,10.0,0.17,0.64,296.46039908266897,72.58437507850006,0.9523809523809524,1,1.868750157,1,1,-4.88235294117647,21.5718933960001,51.535257649194,0.3949450072049967,0.2080630589213357,0.3118095586583905,0.085182375215277,4.915768939619019,0.0003496241018091654,450313.95437271026
1,PASTR,DAP126,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.643786792,105.105,3.355,4783.615235,10.0,0.17,0.51,135.0252641776453,21.571893396000007,0.9523809523809523,1,4.643786792,1,1,-4.88235294117647,21.5718933960001,0.0,0.003169071711151075,0.9951665741294172,0.0016524659154355133,1.1888243995938944e-05,1.150810258020531,0.00040989590872174105,91534.11048736949
0,ALFAL,DAP127,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.361441526,179.89,5.8,8.361273106,10.0,0.17,0.51,253.37847172810348,69.98072076300014,0.9523809523809523,1,4.361441526,1,1,-4.88235294117647,23.6171672944205,46.3635534685797,0.010504489115917491,0.9759555978836436,0.008886094833413826,0.004653818167025078,2.7196205483855125,0.23450786607107033,373.9033742531854
1,CORN,DAP127,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,2.308627801,165.2125,5.0275,43.820742376249996,10.0,0.17,0.64,304.69053656018366,72.80431390050018,0.9523809523809522,1,2.308627801,1,1,-4.88235294117647,23.6171672944205,52.128227251903,0.26164314871591365,0.4762781988507754,0.2058445574741105,0.056234094959200516,4.417425960026307,0.03565663006309188,4430.97447599641
2,CUCUR,DAP127,2015.5,624.0,3340.0,3581.0,0.0,7603.0,145.0,7748.0,3.063975112,332.97496499999994,46.227500000000006,68.07986757750001,10.0,0.17,0.05,332.97496499999994,7632.240391829999,0.5113658129095567,1,3.063975112,1,1,-4.88235294117647,23.6171672944205,7793.34327612308,0.3732512423050105,0.3207087205085239,0.14769162320514312,0.1583484139813226,42.72474568824589,0.2937726043199573,5.9223072332033055e-05
3,GRAIN,DAP127,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,1.152871079,168.99581750000002,2.55,1097.9313402535001,10.0,0.17,0.38,325.021703650614,39.126435539499965,0.9523809523809524,1,1.152871079,1,1,-4.88235294117647,23.6171672944205,22.6594662246451,0.4322837176388608,0.0274756235912631,0.37959641001671907,0.16064424875315697,2.5427752682323277,0.002396852016958382,10907.269087219842
4,ONGAR,DAP127,2015.5,416.0,3216.0,1228.0,0.0,4900.0,187.0,5087.0,3.625900758,272.28201,17.34,7.044215995,10.0,0.17,0.19,296.48627208529416,244.81295037900054,0.9523809523809523,1,3.625900758,1,1,-4.88235294117647,23.6171672944205,221.19578308458,0.026825353274846347,0.7927728100404385,0.13055182420748057,0.0498500124772345,12.579801598311043,0.7471602089533659,4.580410268258827
5,OTHDEC,DAP127,2015.5,1450.0,1648.0,1927.0,536.0,4047.0,1746.0,5793.0,3.308763484,2276.0106699999997,1.425,11.04148568125,10.0,0.17,0.11,3731.5860797831283,252.90438174200062,0.9523809523809522,1,3.308763484,1,1,-4.88235294117647,23.6171672944205,235.805361556537,0.10246388092481196,0.6832483299980028,0.09878217521655983,0.11550561386062548,1.127477011861823,0.823341111273344,0.23395803678353203
6,OTHFLD,DAP127,2015.5,155.0,293.0,86.0,0.0,652.0,17.0,669.0,2.329056403,34.724689999999995,13.22,67.57669273,10.0,0.17,1.89,44.26286628074887,27.86452820149998,0.9523809523809524,1,2.329056403,1,1,-4.88235294117647,23.6171672944205,4.2473609070795,0.09111732112864475,0.7200354210275397,0.14599537347820044,0.04285188436561515,10.270708257154322,0.00782963042027714,13759.503625562957
7,OTHTRK,DAP127,2015.5,617.0,5261.0,514.0,0.0,6015.0,822.0,6836.0,2.720335266,3524.7812649999996,2.3125,38.5110619595,10.0,0.17,0.19,3687.8191386602457,2148.19780413825,0.7824621390167448,1,2.720335266,1,1,-4.88235294117647,23.6171672944205,2085.2612381974,0.22521654891498308,0.2976434703127048,0.4346724569425337,0.04246752382977805,2.1524743365188312,0.1366661324549248,103.29638990950335
8,PASTR,DAP127,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.648319486,106.81433333333332,3.355,56.43834655333333,10.0,0.17,0.51,135.6483940847751,21.574159742999978,0.9523809523809526,1,4.648319486,1,1,-4.88235294117647,23.6171672944205,0.0,0.0031751236701255676,0.9951700404968007,0.0016430155771232464,1.1820255950526953e-05,1.1505436914173983,0.03474205807699523,1088.2293011432637
9,PRTOM,DAP127,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,3.0512586230000003,75.67679749999999,46.3375,68.12428488249999,10.0,0.17,0.28,76.72721011016836,595.0177546553747,0.8379257851395384,1,3.0512586230000003,1,1,-4.88235294117647,23.6171672944205,573.217344955505,0.11118687817118224,0.6675399800273063,0.1497790917224213,0.07149405007909027,37.04608414285727,0.05242518989503569,632.2096326808502
10,RICE,DAP127,2015.5,550.0,819.0,318.0,0.0,1769.0,68.0,1837.0,3.053033842,417.29687999999993,4.22,49.90081789,10.0,0.17,0.96,417.29687999999993,43.46249517999945,0.9753193230825653,1,3.053033842,1,1,-4.88235294117647,23.6171672944205,19.8453278855792,0.06719332249355404,0.8040726660134387,0.09272924838414519,0.036004763108862234,3.0330219293598475,0.020874741351191644,10031.874486195877
11,SAFLR,DAP127,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.3965287900000003,446.30330000000004,1.1500000000000001,54.09674829333333,10.0,0.17,0.34,462.7207221435644,164.7001561983333,0.7362674792081171,1,1.3965287900000003,1,1,-4.88235294117647,23.6171672944205,136.546375270679,0.4803555681438264,0.12099297591230969,0.325706721452008,0.07294473449185596,1.1261391130050034,0.054368821849329056,275.0114040981457
12,VINE,DAP127,2015.5,1664.0,1075.0,1662.0,1241.0,3476.0,2220.0,5695.0,2.641829289,789.7450366666668,6.9433333333333325,1.6812253713333334,10.0,0.17,0.11,789.7450366666668,1055.5850082766667,0.8079870139311631,1,2.641829289,1,1,-4.88235294117647,23.6171672944205,1032.4275777378,0.32040151483335805,0.3571997644468793,0.12662719209855497,0.19577152862120775,6.348744870773717,5.407311384849815,0.0566843296577901
0,CORN,DAP130,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,1.868750157,165.2125,5.0275,1110.627721375,10.0,0.17,0.64,303.7700790474986,72.58437507850005,0.9523809523809523,1,1.868750157,1,1,-4.88235294117647,38.7666864335,36.7498844077992,0.39571059004207876,0.20779979441011318,0.311415022542848,0.08507459300496016,4.805368456925028,0.0014068620564103738,112268.0457090324
1,GRAIN,DAP130,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,0.4333728670000001,123.57903999999999,2.93,825.5025555,10.0,0.17,0.38,277.8499710250853,38.76668643350001,0.9523809523809523,1,0.4333728670000001,1,1,-4.88235294117647,38.7666864335,0.0,0.439305025804099,9.025958797162038e-05,0.3939050748016067,0.1666996398063226,2.9331506990469496,0.003187850758105159,8031.322804898232
2,SAFLR,DAP130,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.068963255,404.987955,1.33,368.6062614,10.0,0.17,0.34,404.987955,173.36936955,0.7009879584958425,1,1.068963255,1,1,-4.88235294117647,38.7666864335,131.1776611665,0.539742827803432,0.027275394009131464,0.35375532515739494,0.07922645303004158,1.3279288818782753,0.007979182066569841,1938.6081597687019
0,ALFAL,DAP131,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.414817076,190.64985000000001,6.8,303.9145227,10.0,0.17,0.51,229.942294583522,166.4820637135001,0.9028777514632924,1,4.414817076,1,1,-4.88235294117647,38.8614050157223,124.598027392227,0.01124867237103898,0.9761439370282311,0.008274090718038219,0.004333299882691742,3.1824203603202004,0.0064517624768495145,15629.872189182517
1,CORN,DAP131,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,1.868750157,165.2125,5.0275,76.9461175725,10.0,0.17,0.64,303.7700790474986,72.58437507850005,0.9523809523809523,1,1.868750157,1,1,-4.88235294117647,38.8614050157223,36.6551658255769,0.39571059004207876,0.2077997944101132,0.31141502254284803,0.08507459300496016,4.805368456925028,0.020306417650348435,7778.115095188789
2,GRAIN,DAP131,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,0.4333728670000001,188.01993500000003,3.245,46.98715015,10.0,0.17,0.38,250.9075912744907,38.76668643350001,0.9523809523809523,1,0.4333728670000001,1,1,-4.88235294117647,38.8614050157223,0.0,0.4393705968261523,9.024903247584146e-05,0.3938590091874397,0.16668014495393216,3.2484890188531694,0.05600635363003434,457.26017194171925
3,OTHTRK,DAP131,2015.5,617.0,5261.0,514.0,0.0,6015.0,822.0,6836.0,2.50866978,4029.0,2.88,68.02663463,10.0,0.17,0.19,4029.0,5186.4333022,0.5530293133290588,1,2.50866978,1,1,-4.88235294117647,38.8614050157223,5147.57189718428,0.42006860005752966,0.16192088116686715,0.380805773035229,0.037204745740374016,2.7788960556331466,0.0773690764413586,388.46970319831314
4,RICE,DAP131,2015.5,550.0,819.0,318.0,0.0,1769.0,68.0,1837.0,3.136909449,337.059855,4.335,490.116566425,10.0,0.17,0.96,427.08539864795836,107.77218011725006,0.9414576867801441,1,3.136909449,1,1,-4.88235294117647,38.8614050157223,94.1847036331772,0.06730061347017953,0.8206706427207733,0.0806961663848809,0.031332577424166216,3.0594444519407027,0.0021253447404660777,113404.56878623698
5,SAFLR,DAP131,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.068963255,356.05907,1.26,260.6523681,10.0,0.17,0.34,356.05907,79.94479565,0.8218041447002796,1,1.068963255,1,1,-4.88235294117647,38.8614050157223,41.0833906342777,0.44825065765633076,0.03269733013584737,0.4240765376336247,0.09497547457419722,1.2576464308803725,0.011283904658252884,949.6898560949242
6,VINE,DAP131,2015.5,1664.0,1075.0,1662.0,1241.0,3476.0,2220.0,5695.0,2.460587332,582.1462325,7.0825,654.65026585,10.0,0.17,0.11,664.1349036832396,240.7387519194997,0.9484586321157658,1,2.460587332,1,1,-4.88235294117647,38.8614050157223,239.268177000822,0.2909365514335413,0.2990530411008567,0.16103806650548852,0.24897234096011342,6.59244429810686,0.01388666523965346,15.759723129637994
0,ALFAL,DAP132,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.361781801,185.0401325,5.53,2168.967211,10.0,0.17,0.51,265.3479152274934,58.60958637287496,0.9599855526503802,1,4.361781801,1,1,-4.88235294117647,23.10660339301,44.6495498050284,0.010462684538488027,0.9760029579829391,0.008882448805987308,0.004651908672585383,2.5919964466681655,0.0009040174991033971,96646.55727652981
1,ALPIS,DAP132,2015.5,1092.0,1642.0,760.0,390.0,2820.0,1314.0,4133.0,4.630103991,4293.981145000001,0.6950000000000001,1052.92658285,10.0,0.17,0.11,5929.6605119055,287.3435398427498,0.9256985072430652,1,4.630103991,1,1,-4.88235294117647,23.10660339301,557.706412471313,0.019373713764758906,0.9528074804143728,0.0190168522722173,0.008801953548651126,0.3727121089632227,0.008633943941563667,21.83265342576882
2,CORN,DAP132,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,2.308636312,165.2125,5.0275,473.57033569249995,10.0,0.17,0.64,304.69055436971314,72.80431815600014,0.9523809523809523,1,2.308636312,1,1,-4.88235294117647,23.10660339301,52.6387955807228,0.26164044746554105,0.47628360738714076,0.20584243108921818,0.05623351405810008,4.417416666510951,0.0032994042959113195,47885.49824992054
3,CUCUR,DAP132,2015.5,624.0,3340.0,3581.0,0.0,7603.0,145.0,7748.0,3.062860616,304.78873,49.3,38.1228216,10.0,0.17,0.05,304.78873,7450.4557828399975,0.5041651843580632,1,3.062860616,1,1,-4.88235294117647,23.10660339301,7427.34917944699,0.3631796159100637,0.3255218657358655,0.15022930953656938,0.16106920881750145,45.49856969582003,0.5246201398691853,3.172332230739465e-05
4,DRYBN,DAP132,2015.5,299.0,519.0,358.0,0.0,1194.0,36.0,1230.0,2.082913125,1194.13294,1.28,48.65179994,10.0,0.17,0.17,1194.13294,331.6610319499998,0.7830139572140624,1,2.082913125,1,1,-4.88235294117647,23.10660339301,308.55442855699,0.27945482465048455,0.33193406922062824,0.22997624182541898,0.1586348643034682,1.1818166270020312,0.12090720072907689,14.543549310337003
5,GRAIN,DAP132,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,1.15262143,178.57918,2.5874999999999995,527.4617967,10.0,0.17,0.38,320.23476700490994,39.126310715000045,0.9523809523809523,1,1.15262143,1,1,-4.88235294117647,23.10660339301,22.9746419321943,0.4321668115004754,0.027447985607867913,0.3796979729569129,0.16068722993474369,2.580184206083368,0.004989136585497891,5237.188519917554
6,OTHDEC,DAP132,2015.5,1450.0,1648.0,1927.0,536.0,4047.0,1746.0,5793.0,3.308522603,2489.0770375,1.6075,75.2297515625,10.0,0.17,0.11,3344.7918495907343,252.9042613014999,0.9523809523809524,1,3.308522603,1,1,-4.88235294117647,23.10660339301,295.561068794095,0.1056707289248465,0.6807375026231535,0.09846132431018077,0.11513044414181939,1.2739135597455076,0.1208419395530832,1.6492895107681953
7,OTHFLD,DAP132,2015.5,155.0,293.0,86.0,0.0,652.0,17.0,669.0,2.329039149,36.1334375,13.435,137.97670433250002,10.0,0.17,1.89,45.974125240811205,47.73094849225001,0.9247518102511337,1,2.329039149,1,1,-4.88235294117647,23.10660339301,37.2653777272885,0.10560776731629082,0.7085493778951023,0.14367270831942433,0.04217014646918257,10.5193588138653,0.003834709139199964,33088.06226248895
8,OTHTRK,DAP132,2015.5,617.0,5261.0,514.0,0.0,6015.0,822.0,6836.0,2.719938593,3621.2892899999997,2.01,24.37410491,10.0,0.17,0.19,3621.2892899999997,859.5920869699985,0.8819045592705348,1,2.719938593,1,1,-4.88235294117647,23.10660339301,836.485483576988,0.13607900612318163,0.33171154531206964,0.4848405037054793,0.04736894485926941,1.8521592285031696,0.21593235584119927,35.41460340600637
9,PASTR,DAP132,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.648670527,106.387,3.3550000000000004,7220.289274749999,10.0,0.17,0.51,135.49726040626228,21.574335263500032,0.9523809523809523,1,4.648670527,1,1,-4.88235294117647,23.10660339301,0.0,0.003167707122828398,0.9951781784630411,0.0016422993111725312,1.1815102958075763e-05,1.1501782933353,0.0002715658942616786,138955.09538346587
10,PRTOM,DAP132,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,3.051266783,80.45,44.41,156.388442,10.0,0.17,0.28,80.45,614.2718321699995,0.8280691622542586,1,3.051266783,1,1,-4.88235294117647,23.10660339301,591.16522877699,0.1126451068018451,0.6664473925360692,0.14953159038848762,0.07137591027359799,35.52863944512691,0.02283690869833316,1472.7900454857106
11,SUBTRP,DAP132,2015.5,794.0,875.0,2275.0,283.0,3525.0,980.0,4471.0,3.551614243,2015.7130866666666,1.4833333333333334,14.008215706666666,10.0,0.17,0.5,2840.131238773801,198.97580712150057,0.9523809523809522,1,3.551614243,1,1,-4.88235294117647,23.10660339301,210.238591691462,0.04785584858703534,0.8054106836647982,0.04075929659671295,0.10597417115145367,1.0626486668529715,0.1427733582834663,973.82351042331
