i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,MarginalProfit,MarginalRevenue
PEAR,41,2017,4.513363536,3.611856366,0.096170235,2639.021143,3444.17688,1476.075806,284.58,26.79285714,667.851616,667.851616,0,65.43745714,7624.711286
PEAR,41,2018,4.513016764,3.611856366,0.024518321,2639.021143,3444.17688,1476.075806,284.58,26.79285714,667.851616,667.851616,0,65.43745714,7624.711286
PEAR,42,2011,4.455731038,3.608697875,0.056153541,2639.021143,3444.17688,1476.075806,284.58,26.79285714,62.611018,62.611018,0,65.43745714,7624.711286
PEAR,42,2012,4.425929133,3.608697875,0.174094847,2639.021143,3444.17688,1476.075806,284.58,26.79285714,62.61102,62.61102,0,65.43745714,7624.711286
PEAR,42,2013,4.495108753,3.608697875,0.012610873,2639.021143,3444.17688,1476.075806,284.58,26.79285714,62.611018,62.611018,0,65.43745714,7624.711286
PEAR,42,2014,4.510872343,3.608697875,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,65.893156,65.893156,0,65.43745714,7624.711286
PEAR,42,2015,4.510872343,3.608697875,0.123606574,2639.021143,3444.17688,1476.075806,284.58,26.79285714,65.89315,65.89315,0,65.43745714,7624.711286
PEAR,42,2016,4.471773423,3.608697875,0.194876032,2639.021143,3444.17688,1476.075806,284.58,26.79285714,65.89315,65.89315,0,65.43745714,7624.711286
PEAR,42,2017,4.488741503,3.608697875,0.116236799,2639.021143,3444.17688,1476.075806,284.58,26.79285714,65.81298,65.81298,0,65.43745714,7624.711286
PEAR,42,2018,4.4995991,3.608697875,0.03671708,2639.021143,3444.17688,1476.075806,284.58,26.79285714,65.81298,65.81298,0,65.43745714,7624.711286
PEAR,44,2008,4.232053504,3.385642803,0.010642439,2639.021143,3444.17688,1476.075806,284.58,26.79285714,615.890232,614.17997,1.710262,65.43745714,7624.711286
PEAR,44,2009,4.232053504,3.385642803,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,623.430928,621.720666,1.710262,65.43745714,7624.711286
PEAR,44,2010,4.170494359,3.385642803,0.198226964,2639.021143,3444.17688,1476.075806,284.58,26.79285714,626.566933,625.013503,1.55343,65.43745714,7624.711286
PEAR,44,2011,4.171661983,3.385642803,0.112406137,2639.021143,3444.17688,1476.075806,284.58,26.79285714,668.579916,667.026486,1.55343,65.43745714,7624.711286
PEAR,44,2012,4.217244526,3.385642803,0.155506869,2639.021143,3444.17688,1476.075806,284.58,26.79285714,668.579934,667.026503,1.553431,65.43745714,7624.711286
PEAR,44,2013,4.232053504,3.385642803,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,666.998662,665.445232,1.55343,65.43745714,7624.711286
PEAR,44,2014,4.230217495,3.385642803,0.053797584,2639.021143,3444.17688,1476.075806,284.58,26.79285714,671.314259,669.760829,1.55343,65.43745714,7624.711286
PEAR,44,2015,4.232053504,3.385642803,0.161389204,2639.021143,3444.17688,1476.075806,284.58,26.79285714,675.033733,673.346648,1.687085,65.43745714,7624.711286
PEAR,44,2016,4.196947256,3.385642803,0.261481755,2639.021143,3444.17688,1476.075806,284.58,26.79285714,675.033733,673.346648,1.687085,65.43745714,7624.711286
PEAR,44,2017,4.182510789,3.385642803,0.163118916,2639.021143,3444.17688,1476.075806,284.58,26.79285714,642.268268,640.581183,1.687085,65.43745714,7624.711286
PEAR,44,2017,4.182510789,3.385642803,0.163118916,2639.021143,3444.17688,1476.075806,284.58,26.79285714,4.809147,4.809147,0,65.43745714,7624.711286
PEAR,44,2018,4.221779982,3.385642803,0.06779478,2639.021143,3444.17688,1476.075806,284.58,26.79285714,595.855827,594.168742,1.687085,65.43745714,7624.711286
PEAR,45,2008,3.598050322,2.900053714,1.050240523,2639.021143,3444.17688,1476.075806,284.58,26.79285714,6682.522566,6666.306103,16.216463,65.43745714,7624.711286
PEAR,45,2009,3.473159124,2.900053714,1.061885642,2639.021143,3444.17688,1476.075806,284.58,26.79285714,6380.387646,6363.389028,16.998618,65.43745714,7624.711286
PEAR,45,2010,3.173553616,2.900053714,1.201531293,2639.021143,3444.17688,1476.075806,284.58,26.79285714,6405.397669,6388.399051,16.998618,65.43745714,7624.711286
PEAR,45,2011,3.38182029,2.900053714,1.3519212,2639.021143,3444.17688,1476.075806,284.58,26.79285714,6402.317025,6385.318407,16.998618,65.43745714,7624.711286
PEAR,45,2012,3.454651239,2.900053714,1.593106309,2639.021143,3444.17688,1476.075806,284.58,26.79285714,6403.856418,6388.532836,15.323582,65.43745714,7624.711286
PEAR,45,2013,3.227186519,2.900053714,0.826156377,2639.021143,3444.17688,1476.075806,284.58,26.79285714,6542.781907,6518.466166,24.315741,65.43745714,7624.711286
PEAR,45,2014,3.516755312,2.900053714,1.453035829,2639.021143,3444.17688,1476.075806,284.58,26.79285714,6558.460997,6534.145256,24.315741,65.43745714,7624.711286
PEAR,45,2015,3.598050322,2.900053714,1.367046073,2639.021143,3444.17688,1476.075806,284.58,26.79285714,6560.747887,6536.432149,24.315738,65.43745714,7624.711286
PEAR,45,2016,3.596623819,2.900053714,1.36580028,2639.021143,3444.17688,1476.075806,284.58,26.79285714,6585.387519,6561.071781,24.315738,65.43745714,7624.711286
PEAR,45,2017,3.498672634,2.900053714,1.422136097,2639.021143,3444.17688,1476.075806,284.58,26.79285714,6585.387528,6561.07179,24.315738,65.43745714,7624.711286
PEAR,45,2018,3.515257853,2.900053714,1.356145592,2639.021143,3444.17688,1476.075806,284.58,26.79285714,6585.201051,6560.885313,24.315738,65.43745714,7624.711286
PEAR,46,2008,3.722403717,2.977922973,0.486773223,2639.021143,3444.17688,1476.075806,284.58,26.79285714,584.229116,584.229116,0,65.43745714,7624.711286
PEAR,46,2009,3.69544794,2.977922973,0.427702915,2639.021143,3444.17688,1476.075806,284.58,26.79285714,584.742566,577.648813,7.093753,65.43745714,7624.711286
PEAR,46,2010,3.559913544,2.977922973,0.633038586,2639.021143,3444.17688,1476.075806,284.58,26.79285714,590.66387,583.570117,7.093753,65.43745714,7624.711286
PEAR,46,2011,3.623488098,2.977922973,0.559598317,2639.021143,3444.17688,1476.075806,284.58,26.79285714,590.663865,583.570112,7.093753,65.43745714,7624.711286
PEAR,46,2012,3.69544794,2.977922973,0.831610743,2639.021143,3444.17688,1476.075806,284.58,26.79285714,590.663861,583.570107,7.093754,65.43745714,7624.711286
PEAR,46,2013,3.596182903,2.977922973,0.164059516,2639.021143,3444.17688,1476.075806,284.58,26.79285714,590.663865,583.570112,7.093753,65.43745714,7624.711286
PEAR,46,2014,3.679383853,2.977922973,0.726839174,2639.021143,3444.17688,1476.075806,284.58,26.79285714,637.840442,631.263474,6.576968,65.43745714,7624.711286
PEAR,46,2015,3.69544794,2.977922973,0.753544211,2639.021143,3444.17688,1476.075806,284.58,26.79285714,637.840371,631.263403,6.576968,65.43745714,7624.711286
PEAR,46,2016,3.69544794,2.977922973,0.77836657,2639.021143,3444.17688,1476.075806,284.58,26.79285714,634.406477,628.020569,6.385908,65.43745714,7624.711286
PEAR,46,2017,3.614449907,2.977922973,0.720781947,2639.021143,3444.17688,1476.075806,284.58,26.79285714,634.406477,628.020569,6.385908,65.43745714,7624.711286
PEAR,46,2018,3.611849235,2.977922973,0.590884722,2639.021143,3444.17688,1476.075806,284.58,26.79285714,634.406477,628.020569,6.385908,65.43745714,7624.711286
PEAR,47,2008,3.547441415,2.837953132,0.364921225,2639.021143,3444.17688,1476.075806,284.58,26.79285714,359.700442,350.9179,8.782542,65.43745714,7624.711286
PEAR,47,2009,3.521616224,2.837953132,0.352720287,2639.021143,3444.17688,1476.075806,284.58,26.79285714,359.700442,350.9179,8.782542,65.43745714,7624.711286
PEAR,47,2010,3.329532939,2.837953132,0.698382926,2639.021143,3444.17688,1476.075806,284.58,26.79285714,255.087155,252.486494,2.600661,65.43745714,7624.711286
PEAR,47,2011,3.411573966,2.837953132,0.629520804,2639.021143,3444.17688,1476.075806,284.58,26.79285714,266.759034,264.158373,2.600661,65.43745714,7624.711286
PEAR,47,2012,3.488989049,2.837953132,0.851911124,2639.021143,3444.17688,1476.075806,284.58,26.79285714,266.75904,264.15838,2.60066,65.43745714,7624.711286
PEAR,47,2013,3.400200221,2.837953132,0.204455134,2639.021143,3444.17688,1476.075806,284.58,26.79285714,266.759034,264.158373,2.600661,65.43745714,7624.711286
PEAR,47,2014,3.470123006,2.837953132,0.784081818,2639.021143,3444.17688,1476.075806,284.58,26.79285714,298.87932,298.87932,0,65.43745714,7624.711286
PEAR,47,2015,3.521616224,2.837953132,0.758540402,2639.021143,3444.17688,1476.075806,284.58,26.79285714,298.879295,298.879295,0,65.43745714,7624.711286
PEAR,47,2016,3.521616224,2.837953132,0.964199922,2639.021143,3444.17688,1476.075806,284.58,26.79285714,320.949455,320.949455,0,65.43745714,7624.711286
PEAR,47,2017,3.436551215,2.837953132,0.979154304,2639.021143,3444.17688,1476.075806,284.58,26.79285714,320.949454,320.949454,0,65.43745714,7624.711286
PEAR,47,2018,3.437988073,2.837953132,0.704111046,2639.021143,3444.17688,1476.075806,284.58,26.79285714,320.949454,320.949454,0,65.43745714,7624.711286
PEAR,48,2008,3.652344876,2.921875901,0.191803965,2639.021143,3444.17688,1476.075806,284.58,26.79285714,234.354765,234.354765,0,65.43745714,7624.711286
PEAR,48,2009,3.621651485,2.921875901,0.10521514,2639.021143,3444.17688,1476.075806,284.58,26.79285714,234.354765,234.354765,0,65.43745714,7624.711286
PEAR,48,2010,3.511888661,2.921875901,0.464618763,2639.021143,3444.17688,1476.075806,284.58,26.79285714,214.697997,214.697997,0,65.43745714,7624.711286
PEAR,48,2011,3.537179539,2.921875901,0.353709106,2639.021143,3444.17688,1476.075806,284.58,26.79285714,250.890321,250.890321,0,65.43745714,7624.711286
PEAR,48,2012,3.589056073,2.921875901,0.521973227,2639.021143,3444.17688,1476.075806,284.58,26.79285714,250.890316,250.890316,0,65.43745714,7624.711286
PEAR,48,2013,3.574768018,2.921875901,0.067295492,2639.021143,3444.17688,1476.075806,284.58,26.79285714,250.890321,250.890321,0,65.43745714,7624.711286
PEAR,48,2014,3.576588575,2.921875901,0.427313729,2639.021143,3444.17688,1476.075806,284.58,26.79285714,280.879182,268.5254,12.353782,65.43745714,7624.711286
PEAR,48,2015,3.651398722,2.921875901,0.428286245,2639.021143,3444.17688,1476.075806,284.58,26.79285714,280.879153,268.525372,12.353781,65.43745714,7624.711286
PEAR,48,2016,3.611888083,2.921875901,0.619382832,2639.021143,3444.17688,1476.075806,284.58,26.79285714,280.879153,268.525372,12.353781,65.43745714,7624.711286
PEAR,48,2017,3.535263138,2.921875901,0.568125542,2639.021143,3444.17688,1476.075806,284.58,26.79285714,283.894202,283.894202,0,65.43745714,7624.711286
PEAR,48,2018,3.574779902,2.921875901,0.432745083,2639.021143,3444.17688,1476.075806,284.58,26.79285714,283.894202,283.894202,0,65.43745714,7624.711286
PEAR,49,2008,3.656997471,2.94618497,0.074707458,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2702.372904,2668.5642,33.808704,65.43745714,7624.711286
PEAR,49,2009,3.651558335,2.94618497,0.025209722,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2702.062614,2668.25391,33.808704,65.43745714,7624.711286
PEAR,49,2010,3.53902899,2.94618497,0.235920649,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2745.43187,2745.43187,0,65.43745714,7624.711286
PEAR,49,2011,3.550509741,2.94618497,0.188531726,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2732.478633,2732.478633,0,65.43745714,7624.711286
PEAR,49,2012,3.534790402,2.94618497,0.420443736,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3190.762149,3186.726153,4.035996,65.43745714,7624.711286
PEAR,49,2013,3.570025874,2.94618497,0.090164271,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3190.762184,3186.726185,4.035999,65.43745714,7624.711286
PEAR,49,2014,3.656639695,2.94618497,0.160509176,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3157.806338,3119.594249,38.212089,65.43745714,7624.711286
PEAR,49,2015,3.682731213,2.94618497,0.159233877,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3157.805994,3119.593916,38.212078,65.43745714,7624.711286
PEAR,49,2016,3.626357406,2.94618497,0.320089438,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3153.777724,3115.565646,38.212078,65.43745714,7624.711286
PEAR,49,2017,3.558083075,2.94618497,0.261617869,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3241.988124,3237.952128,4.035996,65.43745714,7624.711286
PEAR,49,2018,3.630229732,2.94618497,0.24910841,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3241.988112,3237.952116,4.035996,65.43745714,7624.711286
PEAR,50,2008,4.060844421,3.248675537,0.019246223,2639.021143,3444.17688,1476.075806,284.58,26.79285714,264.461216,264.461216,0,65.43745714,7624.711286
PEAR,50,2009,4.055751798,3.248675537,0.004074098,2639.021143,3444.17688,1476.075806,284.58,26.79285714,264.461216,264.461216,0,65.43745714,7624.711286
PEAR,50,2010,3.983275483,3.248675537,0.2059825,2639.021143,3444.17688,1476.075806,284.58,26.79285714,272.114845,272.114845,0,65.43745714,7624.711286
PEAR,50,2011,3.974637505,3.248675537,0.14651303,2639.021143,3444.17688,1476.075806,284.58,26.79285714,340.100007,340.100007,0,65.43745714,7624.711286
PEAR,50,2012,4.00677793,3.248675537,0.215192225,2639.021143,3444.17688,1476.075806,284.58,26.79285714,336.569217,336.569217,0,65.43745714,7624.711286
PEAR,50,2013,4.060844421,3.248675537,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,311.079714,311.079714,0,65.43745714,7624.711286
PEAR,50,2014,4.054065632,3.248675537,0.093360496,2639.021143,3444.17688,1476.075806,284.58,26.79285714,311.079714,311.079714,0,65.43745714,7624.711286
PEAR,50,2015,4.060844421,3.248675537,0.14548225,2639.021143,3444.17688,1476.075806,284.58,26.79285714,332.153327,332.153327,0,65.43745714,7624.711286
PEAR,50,2016,4.027197241,3.248675537,0.294459512,2639.021143,3444.17688,1476.075806,284.58,26.79285714,332.153327,332.153327,0,65.43745714,7624.711286
PEAR,50,2017,3.995719265,3.248675537,0.194177683,2639.021143,3444.17688,1476.075806,284.58,26.79285714,338.630821,338.630821,0,65.43745714,7624.711286
PEAR,50,2018,4.03671941,3.248675537,0.149047245,2639.021143,3444.17688,1476.075806,284.58,26.79285714,307.305476,307.305476,0,65.43745714,7624.711286
PEAR,55,2009,3.939633034,3.204581841,0.279080102,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.600387,1.266341,2.334046,65.43745714,7624.711286
PEAR,55,2010,3.689183744,3.204581841,0.632325161,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.600387,1.266341,2.334046,65.43745714,7624.711286
PEAR,55,2011,3.819583909,3.204581841,0.407100825,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.600387,1.266341,2.334046,65.43745714,7624.711286
PEAR,55,2012,3.55759642,3.204581841,1.025940302,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.600387,1.266339,2.334048,65.43745714,7624.711286
PEAR,55,2013,3.604500851,3.204581841,0.393013875,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.53337,1.266341,2.267029,65.43745714,7624.711286
PEAR,55,2014,3.777394028,3.204581841,0.524683035,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.53337,1.266341,2.267029,65.43745714,7624.711286
PEAR,55,2015,3.995937159,3.204581841,0.440669237,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.53337,1.266339,2.267031,65.43745714,7624.711286
PEAR,55,2016,3.920520415,3.204581841,0.796900233,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.53337,1.266339,2.267031,65.43745714,7624.711286
PEAR,55,2017,3.883529358,3.204581841,0.839441354,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.53337,1.266339,2.267031,65.43745714,7624.711286
PEAR,55,2018,3.883061993,3.204581841,0.6390964,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.53337,1.266339,2.267031,65.43745714,7624.711286
PEAR,58,2008,3.973192516,3.178554013,0.234711965,2639.021143,3444.17688,1476.075806,284.58,26.79285714,5.960832,4.26881,1.692022,65.43745714,7624.711286
PEAR,58,2009,3.940220871,3.178554013,0.08262774,2639.021143,3444.17688,1476.075806,284.58,26.79285714,5.960832,4.26881,1.692022,65.43745714,7624.711286
PEAR,58,2010,3.722781259,3.178554013,0.411379451,2639.021143,3444.17688,1476.075806,284.58,26.79285714,5.960832,4.26881,1.692022,65.43745714,7624.711286
PEAR,58,2011,3.828345001,3.178554013,0.325333841,2639.021143,3444.17688,1476.075806,284.58,26.79285714,5.960832,4.26881,1.692022,65.43745714,7624.711286
PEAR,58,2012,3.669915703,3.178554013,0.782202452,2639.021143,3444.17688,1476.075806,284.58,26.79285714,10.133507,8.502774,1.630733,65.43745714,7624.711286
PEAR,58,2013,3.839827224,3.178554013,0.136000647,2639.021143,3444.17688,1476.075806,284.58,26.79285714,10.133504,8.50277,1.630734,65.43745714,7624.711286
PEAR,58,2014,3.881350411,3.178554013,0.322821107,2639.021143,3444.17688,1476.075806,284.58,26.79285714,10.133504,8.50277,1.630734,65.43745714,7624.711286
PEAR,58,2015,3.973192516,3.178554013,0.35810705,2639.021143,3444.17688,1476.075806,284.58,26.79285714,11.774345,11.774345,0,65.43745714,7624.711286
PEAR,58,2016,3.935353388,3.178554013,0.5562098,2639.021143,3444.17688,1476.075806,284.58,26.79285714,11.774345,11.774345,0,65.43745714,7624.711286
PEAR,58,2017,3.821386632,3.178554013,0.61266835,2639.021143,3444.17688,1476.075806,284.58,26.79285714,14.729273,14.729273,0,65.43745714,7624.711286
PEAR,58,2018,3.864902164,3.178554013,0.399855251,2639.021143,3444.17688,1476.075806,284.58,26.79285714,14.729273,14.729273,0,65.43745714,7624.711286
PEAR,61,2008,3.941971518,3.217463773,0.330853902,2639.021143,3444.17688,1476.075806,284.58,26.79285714,0.879866,0.879866,0,65.43745714,7624.711286
PEAR,61,2009,3.93739899,3.217463773,0.219401475,2639.021143,3444.17688,1476.075806,284.58,26.79285714,0.879866,0.879866,0,65.43745714,7624.711286
PEAR,61,2010,3.673636584,3.217463773,0.461502594,2639.021143,3444.17688,1476.075806,284.58,26.79285714,0.879866,0.879866,0,65.43745714,7624.711286
PEAR,61,2011,3.773450845,3.217463773,0.411801532,2639.021143,3444.17688,1476.075806,284.58,26.79285714,0.879866,0.879866,0,65.43745714,7624.711286
PEAR,61,2012,3.489410664,3.217463773,0.966819181,2639.021143,3444.17688,1476.075806,284.58,26.79285714,0.981418,0.981418,0,65.43745714,7624.711286
PEAR,61,2013,3.734378209,3.217463773,0.263151963,2639.021143,3444.17688,1476.075806,284.58,26.79285714,0.981417,0.981417,0,65.43745714,7624.711286
PEAR,61,2014,3.644935878,3.217463773,0.565637537,2639.021143,3444.17688,1476.075806,284.58,26.79285714,0.981417,0.981417,0,65.43745714,7624.711286
PEAR,61,2015,3.989863902,3.217463773,0.372727255,2639.021143,3444.17688,1476.075806,284.58,26.79285714,0.721598,0.721598,0,65.43745714,7624.711286
PEAR,61,2016,3.902516741,3.217463773,0.624539166,2639.021143,3444.17688,1476.075806,284.58,26.79285714,0.721598,0.721598,0,65.43745714,7624.711286
PEAR,61,2017,3.869583318,3.217463773,0.518510442,2639.021143,3444.17688,1476.075806,284.58,26.79285714,0.672911,0.672911,0,65.43745714,7624.711286
PEAR,61,2018,3.797732191,3.217463773,0.520178394,2639.021143,3444.17688,1476.075806,284.58,26.79285714,0.672911,0.672911,0,65.43745714,7624.711286
PEAR,7,2008,2.005998759,2.243358608,3.24812227,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.492569,0,3.492569,65.43745714,7624.711286
PEAR,7,2009,2.207193356,2.243358608,3.003248422,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.492569,0,3.492569,65.43745714,7624.711286
PEAR,7,2010,1.647287201,2.243358608,3.296328104,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.492569,0,3.492569,65.43745714,7624.711286
PEAR,7,2011,1.98111081,2.243358608,3.721428214,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.561773,0,3.561773,65.43745714,7624.711286
PEAR,7,2012,1.911123405,2.243358608,4.017277697,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.561773,0,3.561773,65.43745714,7624.711286
PEAR,7,2013,1.980064203,2.243358608,3.1489615,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.561773,0,3.561773,65.43745714,7624.711286
PEAR,7,2014,1.980856192,2.243358608,3.910847202,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.561773,0,3.561773,65.43745714,7624.711286
PEAR,7,2015,2.45630019,2.243358608,3.2330657,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.561773,0,3.561773,65.43745714,7624.711286
